Year,Month,mean,sd,skewness,kurtosis,contrast,dissimilarity,homogeneity,ASM,entropy,energy,lag1_mean,lag2_mean,lag3_mean,lag4_mean
2006,3,-9.26124,0.28478992,0.06322629651326214,-1.2100715478656177,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.059706,-9.117811,-9.15223,-8.8735895
2006,4,-9.447356,0.22591652,-0.5617727250233008,-0.9827377246062183,0.0,0.0,1.0,1.0,-0.0,1.0,-9.26124,-9.059706,-9.117811,-9.15223
2006,5,-10.120402,0.2553596,-0.030985976831738374,-1.3239715545675927,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.447356,-9.26124,-9.059706,-9.117811
2006,6,-9.792022,0.2351085,-0.47232599903619504,-1.147068317904763,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-10.120402,-9.447356,-9.26124,-9.059706
2006,7,-9.817844,0.1969664,-0.42316195081612584,-1.2229992379704648,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.792022,-10.120402,-9.447356,-9.26124
2006,8,-9.24963,0.21771844,-0.31791718804605934,-1.3397320907433867,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.817844,-9.792022,-10.120402,-9.447356
2006,9,-9.191124,0.23043704,-0.15850151540047108,-1.345981422223048,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.24963,-9.817844,-9.792022,-10.120402
2006,10,-9.11079,0.2445537,-0.12517306309219564,-1.3618566182725018,0.0,0.0,1.0,0.5555555555555556,0.9182958340544896,0.7453559924999299,-9.191124,-9.24963,-9.817844,-9.792022
2006,11,-9.185967,0.24824567,0.16495151143614062,-1.222850144494444,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.11079,-9.191124,-9.24963,-9.817844
2006,12,-9.427124,0.31024352,0.12387084600718128,-1.1203937367307288,0.16666666666666666,0.16666666666666666,0.9166666666666665,0.48611111111111105,1.4182958340544896,0.6972166887783963,-9.185967,-9.11079,-9.191124,-9.24963
